[Thu Jun 13 18:29:04 2024] ThreadID[18524]	Start Program. 
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.095
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 5.140100 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.096
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 7.045600 Y 0.000000 Z -2.599100
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.098
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 7.045600 Y 0.000000 Z -5.152600
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.099
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 7.045600 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.100
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 0.000000 Z -2.599100
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.101
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 2.000000 Z -2.599100
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.102
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 0.000000 Z -5.152600
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.103
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.104
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -9.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.105
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 2.000000 Z -9.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.106
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 0.000000 Z -9.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.107
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 2.000000 Z -9.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.108
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -7.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.109
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 2.000000 Z -7.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.110
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 0.000000 Z -7.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.111
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 2.000000 Z -7.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.112
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -5.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.113
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 2.000000 Z -5.897400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.114
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 0.000000 Z -5.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.115
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 2.000000 Z -5.919800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.116
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -3.876800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.118
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 11.124900 Y 0.000000 Z -2.601800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.119
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 11.124900 Y 2.000000 Z -2.601800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.120
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 8.048700 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.121
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 8.048700 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.122
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 5.925200 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.123
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 5.925200 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.124
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.825200 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.125
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.825200 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.126
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.406000 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.127
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.404301 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.128
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 16.280800 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.129
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 16.280800 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.130
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 14.180800 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.131
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 14.180800 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.132
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 0.000000 Z -12.327400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.133
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 2.000000 Z -12.325700
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.134
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 0.000000 Z -14.427400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.135
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 2.000000 Z -14.425700
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.136
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 0.000000 Z -16.527399
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.137
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 2.000000 Z -16.525700
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.138
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 0.000000 Z -18.627399
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.140
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 0.000000 Z -20.727400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.141
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 2.000000 Z -20.725700
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.142
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 0.000000 Z -22.827400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.143
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 2.000000 Z -22.825701
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.144
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 0.000000 Z -24.927401
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.145
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 19.405100 Y 2.000000 Z -24.925699
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.146
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.005100 Y 0.000000 Z -12.327400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.147
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.005100 Y 2.000000 Z -12.325700
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.148
